filename,species,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102
Chasmanthium latifolium_0000_Layer 1.jpg,Chasmanthium_laxum,77.0721,1539.9353,53.5,1529.2355,60.7172,1488.7828,80.1217,1453.3783,106.183,1421.317,134.5,1390.1899,161.5484,1357.9516,188.5,1325.6732,213.7925,1292.7075,240.2681,1260.2319,267.0365,1228.4635,294.9263,1196.5737,322.109,1164.391,347.8775,1131.6225,373.646,1098.854,400.8287,1066.6713,429.7185,1035.7815,458.6083,1004.8917,487.5,974.5885,515.2666,943.2334,543.1564,911.3436,572.7533,880.7467,601.9094,850.5,632.5329,820.9671,663.8369,791.6631,695.1409,762.3591,726.7378,733.7622,758.3347,705.1653,789.9316,676.5684,821.8214,648.6786,854.42,622.5,886.7726,595.7274,919.541,569.959,951.7237,542.7763,983.6135,514.8865,1015.0891,487.4109,1046.8576,460.6424,1080.2119,436.2881,1112.9803,410.5197,1145.4559,384.0441,1177.8102,358.6898,1210.2858,332.2142,1242.4909,306.5,1276.2872,283.2128,1309.493,258.5,1343.5815,235.9185,1377.5216,212.9784,1412.3403,192.1597,1445.1088,166.3912,1478.1702,141.3298,1511.2315,116.2685,1543.0,89.5,103.4132,1557.5,143.2407,1548.5,179.5334,1530.9666,215.018,1511.482,250.2097,1491.2903,284.2298,1468.2702,319.1286,1447.3714,351.8558,1422.6442,384.9973,1397.5027,419.0246,1374.5,451.8659,1348.6341,484.1287,1321.3713,516.6843,1294.8157,548.3613,1266.1387,580.7956,1240.7044,612.7655,1212.7345,644.1496,1183.3504,675.9981,1156.5019,706.968,1127.532,736.9378,1097.5622,765.2006,1066.2994,794.5,1035.4661,824.5,1005.5087,853.5,974.5513,882.4943,943.0057,911.0499,912.4501,940.7269,881.7731,968.9896,850.5104,994.8382,817.6618,1020.6867,784.8133,1046.5353,751.9647,1073.0909,719.4091,1098.9394,686.5606,1124.0809,653.4191,1149.2223,620.2777,1170.8282,585.6718,1192.4341,551.0659,1215.4542,517.0458,1238.5,483.0363,1261.4945,449.0055,1283.1004,414.3996,1305.5,380.1225,1330.5,346.9225,1356.5,314.7225,1381.8377,281.6623,1409.8075,249.6925,1434.949,216.551,1463.5,185.4077,1491.8887,153.6113,1520.1515,122.3485
Chasmanthium latifolium_0001_Layer 2.jpg,Chasmanthium_laxum,65.9275,1533.1225,48.5,1510.1035,65.5,1473.3491,84.5,1437.4232,103.8555,1401.6445,123.5102,1365.9898,152.236,1335.264,179.9618,1303.5382,207.9805,1272.5195,234.9992,1240.5008,263.0179,1209.4821,289.3295,1177.1705,315.3482,1144.1518,343.3668,1113.1332,369.5,1080.1619,398.5256,1048.9744,427.5442,1018.9558,456.27,988.23,485.9958,958.5042,517.4288,930.0712,549.1546,902.3454,580.5875,873.9125,611.3133,845.1867,641.0391,815.4609,669.7649,784.7351,700.7835,756.7165,731.7203,728.5,762.528,699.972,792.5467,670.9533,823.7996,643.5,857.7557,619.7443,892.8246,598.6754,926.1362,573.3638,960.3265,550.1735,994.2239,526.2761,1028.5857,503.5,1062.3115,479.1885,1096.2954,455.5,1129.8133,430.6867,1163.1249,405.3751,1197.3152,382.1848,1231.7984,359.7016,1265.9886,336.5114,1299.4246,311.5,1332.451,285.5,1366.8021,262.6979,1400.9891,239.5,1434.844,215.5,1467.6155,188.8845,1498.3413,160.1587,1530.7742,132.7258,1560.5,106.0,81.4894,1557.0106,114.2925,1531.5,147.2171,1506.2829,177.9344,1478.5656,209.3589,1451.1411,240.7834,1423.7166,272.5008,1396.9992,303.6323,1368.8677,336.0568,1342.4432,368.0949,1316.5,400.7845,1290.7155,433.5018,1264.9982,465.5121,1238.9879,498.5223,1213.9777,528.5326,1185.9674,557.6642,1155.8358,588.21,1126.29,619.2202,1099.2798,650.0589,1070.4411,682.1905,1043.3095,713.8697,1016.5,745.4537,988.0463,775.171,959.329,804.2564,930.5,832.4845,901.0155,861.4947,872.0053,890.2121,842.2879,919.6366,812.8634,946.5,781.7924,974.0713,750.4287,1004.7887,722.7113,1035.2131,694.2869,1062.9305,663.5695,1092.355,634.145,1120.6581,604.8419,1149.5,575.1761,1179.5071,545.9929,1207.9316,515.5684,1235.9418,485.5582,1264.7805,454.7195,1294.9121,425.5879,1325.4579,396.0421,1354.5895,365.9105,1382.7211,334.7789,1411.1455,304.3545,1436.1558,271.3442,1461.1661,238.3339,1486.1763,205.3237,1511.1866,172.3134,1535.4897,139.0103
Chasmanthium latifolium_0002_Layer 3.jpg,Chasmanthium_laxum,45.7571,1482.1675,23.5,1458.4185,34.1508,1421.3492,50.7543,1386.7457,72.3076,1354.1924,95.9822,1322.5178,118.9497,1290.5503,144.0386,1259.4614,167.0061,1227.4939,192.0949,1196.4051,217.8909,1165.6091,242.9797,1134.5203,268.7756,1103.7244,294.5716,1072.9284,320.6604,1042.8396,347.1634,1012.3366,373.5,981.7645,400.0482,952.4518,427.8442,923.6558,455.5,894.8019,483.0218,866.4782,510.1107,837.3893,539.0279,808.4721,569.2381,781.2619,597.7411,752.7589,626.2442,724.2558,657.333,699.167,689.5934,676.9066,721.379,653.5,753.5284,630.9716,785.4959,608.0041,817.1706,584.3294,848.8452,560.6548,880.7351,537.5,912.7802,514.7198,944.1619,490.3381,976.1294,467.3706,1008.9655,446.5,1041.236,424.264,1074.3751,404.1249,1107.5142,383.9858,1140.0675,362.4325,1172.6208,340.8792,1204.8812,318.6188,1237.1416,296.3584,1269.1543,273.5,1301.3695,251.1305,1332.7513,226.7487,1362.9454,199.5,1394.636,175.864,1427.1893,154.3107,1461.5,140.0,58.3778,1510.5,89.8627,1488.6373,121.1654,1466.3346,151.8823,1442.6177,179.7205,1414.7795,207.4374,1388.0626,234.9827,1359.5173,262.8209,1331.6791,291.0733,1303.4267,319.3258,1275.1742,348.5782,1247.9218,376.4164,1220.0836,405.2546,1193.2454,435.3857,1168.1143,465.8097,1143.6903,495.6479,1117.8521,525.779,1092.721,555.9101,1067.5899,581.7483,1037.7517,607.1723,1008.3277,633.7176,978.7824,660.8487,950.6513,689.3941,923.1059,717.6465,894.8535,746.1918,867.3082,776.03,841.47,805.8682,815.6318,835.4135,789.0865,863.9589,761.5411,894.09,736.41,921.6353,707.8647,950.8877,680.6123,977.433,651.067,1005.3926,622.1074,1030.5237,591.9763,1059.5118,565.5,1089.7859,540.7141,1119.6241,514.8759,1147.4623,487.0377,1172.5934,456.9066,1197.7245,426.7755,1222.8556,396.6444,1247.2796,366.2204,1272.4107,336.0893,1297.5418,305.9582,1324.0871,276.4129,1349.2182,246.2818,1373.9351,216.5649,1400.7733,187.7267,1429.0258,159.4742
Chasmanthium latifolium_GA00636.tif,Chasmanthium_laxum,684.394,2292.918,659.0989,2281.4011,671.6622,2238.8378,692.125,2200.375,716.5879,2161.9121,743.8791,2124.6209,773.2917,2088.2083,803.4114,2052.0886,832.7027,2016.7973,864.5295,1981.9705,896.3563,1947.1437,928.5973,1911.9027,960.717,1877.783,993.958,1843.542,1027.0776,1810.4224,1057.7831,1775.7169,1089.317,1740.183,1120.8509,1704.6491,1152.3848,1669.1152,1184.2116,1634.2884,1216.4526,1599.0474,1249.4007,1564.0993,1282.2275,1530.2725,1315.7614,1496.7386,1350.0024,1463.4976,1384.1727,1431.5,1420.2418,1401.2582,1456.6544,1371.8456,1492.3599,1342.1401,1528.4796,1312.0204,1564.4333,1281.5,1600.7189,1251.7811,1636.186,1221.5,1671.0796,1188.4204,1703.1993,1154.3007,1737.319,1122.181,1772.4387,1091.0613,1809.1442,1062.3558,1845.5568,1032.9432,1882.2622,1004.2378,1918.9677,975.5323,1956.1376,949.3624,1993.6066,922.5,2032.2611,898.5,2069.7688,871.7312,2107.4991,845.5,2144.6442,817.8558,2178.471,785.029,2212.8836,753.6164,2248.2962,723.2038,2285.8803,696.6197,2322.0,666.5,706.5971,2310.9029,746.9013,2298.5987,788.67,2283.83,828.135,2261.5,867.8139,2239.6861,906.3607,2215.1393,944.6147,2189.8853,980.9899,2161.5101,1018.0723,2133.4277,1054.8618,2104.6382,1090.7726,2073.7274,1124.9763,2041.5237,1160.7658,2011.7342,1196.8481,1982.6519,1230.7589,1949.7411,1264.7911,1915.7089,1298.5805,1883.9195,1333.0269,1849.4731,1366.2306,1816.2694,1400.4343,1784.0657,1433.6379,1750.8621,1466.8416,1717.6584,1498.3382,1683.1618,1529.5,1648.5265,1559.6243,1612.8757,1591.2422,1577.2578,1621.5,1541.0765,1653.0638,1505.4362,1683.2675,1469.2325,1713.4712,1433.0288,1740.1393,1395.3607,1768.2217,1358.2783,1793.5,1320.0344,1820.8509,1282.6491,1851.0546,1246.4454,1880.5,1210.5134,1909.6336,1173.8664,1936.3017,1136.1983,1965.0912,1099.4088,1993.1736,1062.3264,2023.3773,1026.1227,2051.7525,989.7475,2083.9562,955.5438,2115.5741,919.9259,2146.5,884.0213,2176.6886,847.8114,2206.1852,811.3148,2234.5,774.3287,2266.5926,738.9074,2298.2105,703.2895
Chimonocalamus_0000_Layer 1.jpg,Chimonocalamus_longiusculus,257.0,891.5,257.5048,878.9952,264.5954,864.9046,270.2718,850.2282,271.5,833.7094,273.5,817.5102,274.5,800.8968,277.5,785.1118,282.3902,770.1098,288.0666,755.4334,295.8643,741.6357,305.0762,728.4238,314.2881,715.2119,323.5,702.0,332.712,688.788,342.631,675.869,353.2571,663.2429,363.8832,650.6168,375.2165,638.2835,385.1355,625.3645,395.0545,612.4455,406.3877,600.1123,417.0139,587.4861,428.64,575.86,440.9732,564.5268,452.3065,552.1935,463.9047,540.5,475.2658,528.2342,486.892,516.608,499.2252,505.2748,511.5584,493.9416,524.1846,483.3154,535.8107,471.6893,547.6177,460.5,560.0629,449.4371,572.6891,438.8109,585.3152,428.1848,597.917,417.5,610.3883,406.5,623.1936,396.3064,635.8197,385.6803,648.6305,375.5,661.6577,365.8423,674.2839,355.2161,687.2869,345.5,700.4148,336.0852,713.0579,325.5,725.9434,315.5,738.4146,304.5,750.6264,292.8736,762.6668,280.8332,774.0,268.5,270.2138,885.2862,281.6048,875.5,296.3214,869.5,311.8664,865.5,326.7051,859.7949,340.8853,852.5,354.3593,843.5,367.5892,833.9108,380.9243,824.5757,393.6737,813.8263,406.423,803.077,417.8795,790.6205,428.6288,777.8712,440.0853,765.4147,450.8346,752.6654,460.8769,739.6231,472.3333,727.1667,483.0827,714.4173,494.5,701.9447,503.8743,688.6257,514.5,675.8252,523.9588,662.5412,535.4152,650.0848,544.0432,636.4568,553.3784,623.1216,563.4206,610.0794,573.5,597.0525,583.5,583.9928,592.8402,570.6598,603.5,557.8733,612.5,544.3994,621.5,530.9254,630.8879,517.6121,638.5,503.5633,648.5,490.5035,656.772,476.728,665.5,463.1414,673.3209,449.1791,682.5,435.7793,689.5,421.4769,697.0837,407.4163,705.7117,393.7883,713.5,379.8124,720.5,365.5101,729.4745,352.0255,736.6883,337.8117,745.5,324.2598,753.2372,310.2628,760.5,296.0692,768.372,282.128
Chimonocalamus_0001_Layer 2.jpg,Chimonocalamus_longiusculus,197.0,893.5,197.5421,877.9579,209.5,863.4165,218.0405,847.4595,224.5,830.6405,229.5,813.217,234.646,795.854,241.5,779.1984,249.4876,763.0124,258.3226,747.1774,268.5718,731.9282,279.5281,716.9719,291.1915,702.3085,302.1478,687.3522,313.8112,672.6888,326.1818,658.3182,339.5523,644.9477,352.6299,630.8701,366.0005,617.4995,378.371,603.129,392.4486,590.0514,406.2334,576.2666,420.311,563.189,434.1354,549.5,448.1734,536.3266,462.5439,523.9561,476.6216,510.8784,490.6992,497.8008,504.7768,484.7232,519.1474,472.3526,533.5179,459.9821,548.1813,448.3187,563.1376,437.3624,577.801,425.699,592.7574,414.7426,607.7137,403.7863,622.9629,393.5371,638.2121,383.2879,653.2382,372.5,668.4176,362.0824,683.9597,352.5403,698.8813,341.5,713.8723,330.6277,728.2429,318.2571,742.6134,305.8866,756.9773,293.5,770.0871,279.5,784.4321,267.0679,799.1351,255.5,813.7589,243.7411,828.1295,231.3705,841.5,219.0,214.8761,889.5,229.8527,878.5,246.9296,872.5704,264.2562,867.2438,280.997,860.503,297.2151,852.5,313.3071,844.1929,328.2906,833.2094,343.274,822.226,357.9646,810.5354,372.6552,798.8448,387.0529,786.4471,401.1577,773.3423,415.2625,760.2375,429.6601,747.8399,443.7649,734.7351,457.4555,722.0445,470.8532,708.6468,484.2509,695.2491,497.5,681.2041,510.4604,667.0396,522.8581,652.6419,535.9629,638.5371,548.5,624.1972,561.4654,610.0346,574.5702,595.9298,587.6749,581.8251,599.5,567.1902,611.0561,552.4439,623.4538,538.0462,634.4372,523.0628,644.5,507.6979,655.6971,492.8029,665.5,477.3305,676.5,462.3538,686.5262,446.9738,696.8025,431.6975,707.0789,416.4211,718.0623,401.4377,726.9245,385.5755,737.908,370.592,748.8914,355.6086,759.1678,340.3322,770.1513,325.3487,779.7205,309.7795,789.9969,294.5031,800.9803,279.5197,812.6709,264.8291,822.9473,249.5527,833.2236,234.2764
Chimonocalamus_0002_Layer 3.jpg,Chimonocalamus_longiusculus,109.0,1173.5,111.5,1151.7324,118.5,1128.9294,122.5,1104.8836,128.5,1081.6663,135.5967,1058.9033,144.5788,1036.9212,156.5,1016.1566,168.9069,995.5931,182.8387,975.6613,197.4777,956.0223,213.5308,936.9692,229.584,917.916,246.3442,899.1558,262.6903,880.8097,279.5,862.0699,296.2108,843.2892,313.6782,824.8218,329.7313,805.7687,346.4916,787.0084,363.9589,768.5411,382.7192,751.7808,400.1866,733.3134,417.6539,714.8461,436.4142,698.0858,454.8815,680.6185,473.6418,663.8582,492.4021,647.0979,511.4552,631.0448,530.8013,615.6987,550.1473,600.3527,569.4933,585.0067,588.5465,568.9535,607.5996,552.9004,626.6528,536.8472,645.7059,520.7941,665.9307,507.5693,685.8625,493.6375,706.0872,480.4128,726.019,466.481,745.3651,451.1349,764.7111,435.7889,783.7643,419.7357,803.1103,404.3897,822.4564,389.0436,841.5095,372.9905,861.1485,358.3515,880.7874,343.7126,899.8405,327.6595,917.8937,310.6063,936.654,293.846,955.0,277.5,128.7422,1162.7578,148.6057,1148.8943,170.3203,1139.5,192.726,1131.774,214.054,1121.446,234.7962,1109.7038,254.9526,1096.5474,274.7399,1082.5,294.3866,1068.1134,313.0786,1051.4214,331.7705,1034.7295,350.7553,1018.7447,369.1543,1001.3457,387.7825,984.5,405.9524,966.5476,424.2301,950.2699,441.6291,931.8709,459.0281,913.4719,476.4272,895.0728,493.1191,876.3809,509.811,857.689,526.5029,838.9971,543.9019,820.5981,560.5939,801.9061,576.1644,783.3356,592.1493,764.3507,608.8412,745.6588,626.2402,727.2598,641.5179,707.9821,656.0885,688.4115,671.3662,669.1338,686.6439,649.8561,701.5074,630.9926,714.6638,610.8362,727.8202,590.6798,741.5,570.7403,754.1329,550.3671,766.5,529.8837,781.1528,510.3472,795.7234,490.7766,809.5869,470.9131,824.5,452.0701,839.3139,433.1861,853.1774,413.3226,867.748,393.752,883.0257,374.4743,899.0105,355.4895,913.5,335.8853,927.4446,316.0554,941.5,296.2714
Chionachne_0002_Layer 3.jpg,Chionachne_gigantea,248.5,2203.0,279.3158,2160.1842,319.3742,2122.1258,359.8468,2083.6532,400.3194,2045.1806,440.7921,2006.7079,481.1434,1969.3566,521.616,1930.884,562.3815,1893.1185,602.44,1855.06,641.6197,1814.8803,682.0923,1776.4077,722.2721,1737.2279,762.7447,1698.7553,802.6315,1658.8685,843.397,1621.103,883.2839,1581.2161,923.1707,1541.3293,963.6434,1502.8566,1003.8231,1463.6769,1044.5886,1425.9114,1083.8186,1388.6814,1124.2912,1350.2088,1164.6425,1312.8575,1204.9939,1275.5061,1245.1736,1236.3264,1285.6462,1197.8538,1326.1188,1159.3812,1366.5915,1120.9085,1407.0641,1082.4359,1447.8296,1044.6704,1487.5951,1005.9049,1527.6536,967.8464,1566.712,928.788,1606.4775,890.0225,1646.6572,850.8428,1687.3014,814.1986,1727.2385,777.2615,1768.2969,740.2031,1809.0625,702.4375,1848.7067,664.7933,1889.6438,628.8562,1930.4093,591.0907,1971.6614,554.5,2013.4048,519.0952,2055.049,483.451,2096.5661,447.5,2137.3374,411.1626,2176.9816,373.5184,2217.9187,337.5813,2259.8558,302.6442,2301.5,270.0,293.3498,2180.1502,334.9685,2144.5,376.3128,2108.1872,417.6479,2071.8521,458.1043,2033.3957,499.1464,1996.3536,540.1886,1959.3114,580.5237,1921.9763,621.5658,1884.9342,662.3151,1847.1849,702.6502,1809.8498,743.1066,1771.3934,783.5,1733.4968,823.6051,1694.8949,863.9402,1657.5598,904.3966,1619.1034,944.5601,1579.9399,985.6022,1542.8978,1026.3515,1505.1485,1066.971,1468.5,1106.6074,1430.8926,1147.5045,1393.5,1188.2776,1357.2224,1228.7339,1318.7661,1268.1903,1279.3097,1309.2325,1242.2675,1349.6889,1203.8111,1389.7311,1165.7689,1428.8946,1125.6054,1469.3509,1087.1491,1508.5144,1046.9856,1549.2637,1009.2363,1587.5988,969.9012,1627.4694,930.0306,1666.0973,891.4027,1705.9679,851.5321,1746.4243,813.0757,1784.8807,772.6193,1825.3371,734.1629,1865.6722,696.8278,1904.0072,657.4928,1944.0494,619.4506,1984.2129,580.2871,2024.3764,541.1236,2065.1256,503.3744,2105.4607,466.0393,2145.3313,426.1687,2184.3735,387.1265,2224.1228,348.3772,2263.5791,308.9209
Chionochloa_0000_Layer 1.jpg,Chionochloa_macra,999.0,2011.0,998.3595,1975.1405,1016.5473,1953.9527,1036.4423,1934.0577,1055.0444,1912.4556,1072.9394,1890.5606,1092.2486,1869.2514,1112.265,1848.235,1131.5742,1826.9258,1152.2976,1806.2024,1171.3641,1787.1359,1191.3805,1766.1195,1210.6897,1744.8103,1231.4131,1724.0869,1252.7223,1704.7777,1273.5,1685.2483,1294.6336,1665.8664,1315.5049,1645.5,1336.9591,1626.5409,1357.3795,1606.5,1375.3349,1586.1651,1395.6441,1565.8559,1416.9533,1546.5467,1437.9696,1526.5304,1458.2788,1506.2212,1475.5,1485.2186,1496.3617,1465.1383,1517.0851,1444.4149,1538.6872,1425.8128,1559.9964,1406.5036,1580.8914,1387.6086,1601.6149,1366.8851,1623.217,1348.283,1644.5262,1328.9738,1666.4212,1311.0788,1687.4375,1291.0625,1709.3325,1273.1675,1729.5203,1253.9797,1750.5367,1233.9633,1771.2601,1213.2399,1791.5693,1192.9307,1811.4643,1173.0357,1829.9451,1152.5549,1851.8401,1134.6599,1871.5,1115.2534,1891.7194,1096.5,1911.4037,1076.0963,1931.2987,1056.2013,1952.1937,1037.3063,1974.0887,1019.4113,1994.8121,998.6879,2017.0,981.5,1032.1148,2004.3852,1053.3509,1985.1491,1072.8799,1964.6201,1094.116,1945.384,1114.7663,1924.7337,1135.7096,1904.7904,1154.5,1883.9555,1173.0605,1862.4395,1193.7108,1841.7892,1212.2398,1820.2602,1232.0872,1800.5,1252.1765,1781.3235,1273.1197,1761.3803,1294.0629,1741.4371,1314.0061,1720.4939,1332.5351,1698.9649,1353.4783,1679.0217,1372.5,1658.2825,1391.8292,1637.6708,1411.6511,1617.8489,1432.5944,1597.9056,1453.1234,1578.3766,1474.0666,1558.4334,1492.5956,1536.9044,1513.5,1517.5309,1531.5323,1496.9677,1552.4755,1477.0245,1572.0045,1456.4955,1592.1193,1437.3807,1612.3554,1417.1446,1633.2986,1397.2014,1652.8276,1376.6724,1673.0637,1356.4363,1691.5927,1334.9073,1710.8288,1313.6712,1730.0649,1292.4351,1749.5,1271.2813,1768.5372,1249.9628,1786.9448,1229.5552,1807.181,1209.319,1826.71,1188.79,1846.1176,1169.3824,1866.0609,1148.4391,1885.297,1127.203,1905.5823,1108.5,1924.5266,1087.9734,1944.4698,1067.0302,1962.9988,1045.5012,1982.942,1024.558,2000.5,1002.6268
Chionochloa_0001_Layer 2.jpg,Chionochloa_macra,193.25,1342.75,203.2711,1308.2289,226.1635,1284.3365,248.5,1259.6281,270.2412,1235.2588,290.7193,1209.7807,311.4904,1185.0096,332.6757,1159.8243,354.5681,1134.9319,376.4605,1110.0395,396.9387,1084.5613,419.7098,1061.7902,441.895,1037.605,463.3732,1013.1268,485.9727,988.5273,508.4509,965.0491,530.6362,940.8638,552.4073,917.0927,575.5926,893.9074,598.8992,869.6008,621.4987,845.0013,643.684,820.816,666.5764,796.9236,689.0545,773.4455,711.2398,749.2602,732.0109,724.4891,754.4891,701.0109,776.3815,676.1185,797.5668,650.9332,819.5,626.0577,841.3516,601.1484,863.244,576.256,885.1364,551.3636,906.3216,526.1784,928.0927,502.4073,950.278,478.222,972.5,454.0519,994.3557,429.1443,1017.541,405.959,1040.0192,382.4808,1062.4974,359.0026,1085.6826,335.8174,1108.1608,312.3392,1131.9037,290.5,1154.8243,266.6757,1177.7167,242.7833,1201.4472,219.5,1224.9157,195.5843,1246.6868,171.8132,1270.165,149.335,1294.0574,126.4426,1320.0,108.5,228.8555,1334.6445,247.9536,1308.5464,268.466,1283.034,289.6854,1257.8146,312.5,1234.4274,334.1244,1209.3756,354.6367,1183.8633,375.1491,1158.3509,394.5401,1132.9599,416.5,1108.6329,440.1003,1084.3997,462.0269,1059.4731,484.2464,1035.2536,505.7587,1010.7413,526.8569,986.6431,549.7834,962.7166,572.5,938.1173,595.6365,914.8635,617.5631,889.9369,641.1968,866.3032,663.4162,842.0838,685.5,818.3939,707.8552,793.6448,728.6604,768.8396,750.8799,744.6201,772.3922,720.1078,794.3188,695.1812,815.124,670.376,836.3435,645.1565,857.5629,619.9371,879.5,595.0148,901.5,570.1187,923.3426,545.1574,945.2692,520.2308,967.1958,495.3042,989.7081,471.7919,1010.9276,446.5724,1032.8541,421.6459,1056.4878,398.0122,1079.4144,374.0856,1101.3409,349.1591,1123.8533,325.6467,1147.0728,302.4272,1168.8275,278.5,1191.3904,255.1096,1212.9027,230.5973,1235.1222,206.3778,1256.6345,181.8655,1279.2682,157.2318,1301.7805,133.7195
Chionochloa_0002_Layer 3.jpg,Chionochloa_macra,81.5,1114.0,96.292,1090.208,115.4983,1070.0017,134.2903,1050.2097,153.5,1030.5907,172.4081,1010.5,192.4948,991.0052,212.701,971.799,231.9073,951.5927,251.1135,931.3865,271.0269,911.4731,288.9905,892.5095,307.0754,872.4246,326.1603,853.3397,345.6595,833.8405,364.4515,814.0485,382.9506,793.5494,403.1569,774.3431,421.5347,754.9653,441.0338,735.4662,461.5,716.9534,480.2036,698.2964,500.117,678.383,520.3232,659.1768,540.2366,639.2634,560.0286,620.4714,579.2348,600.2652,598.3198,581.1802,617.4007,563.5,636.7825,543.7175,657.2816,525.2184,675.7808,504.7192,694.7444,486.7556,713.1222,467.3778,732.6213,447.8787,750.9991,428.5009,770.3769,410.1231,790.5832,390.9168,810.7894,371.7106,830.9957,352.5043,850.4948,333.0052,870.4082,313.0918,888.94,295.5,908.3354,277.1646,928.1274,258.3726,948.9194,240.5806,969.1256,221.3744,988.2106,202.2894,1008.7097,183.7903,1028.5,163.826,1048.1728,144.5,1067.5,129.0,105.6002,1099.8998,125.1146,1080.3854,144.629,1060.871,164.4362,1042.0638,183.2435,1022.2565,203.3437,1004.1563,222.8581,984.6419,241.9583,965.5417,261.0585,946.4415,280.5,927.4828,300.673,908.827,318.7732,888.7268,337.5805,868.9195,357.802,849.698,377.0235,829.4765,396.5379,809.9621,416.0523,790.4477,435.8596,771.6404,456.374,753.126,475.0848,734.5,494.0388,716.4612,513.6107,698.5,533.6534,678.8466,553.4606,660.0394,572.6821,639.8179,592.9036,620.5964,612.8322,600.6678,631.9324,581.5676,651.4468,562.0532,670.9612,542.5388,689.4756,522.0244,708.1616,503.3384,727.1404,485.3596,745.2406,465.2594,764.4621,445.0379,783.6836,424.8164,803.198,405.302,822.0053,385.4947,840.8126,365.6874,859.9128,346.5872,879.0129,327.4871,898.9415,307.5585,917.3346,288.1654,936.7277,269.7723,955.2421,249.2579,974.7565,229.7435,993.5638,209.9362,1012.7852,189.7148,1031.5,169.8691,1049.6927,149.8073
Chloris2_0000_Layer 1.jpg,Chloris_barbata,32.25,484.25,33.4945,471.0055,41.9032,463.5968,49.6047,455.8953,58.0134,448.4866,66.1292,440.3708,74.245,432.255,82.5,424.7826,90.0624,416.4376,98.1782,408.3218,104.8798,399.6202,113.5814,392.9186,121.2829,385.2171,128.9845,377.5155,137.1003,369.3997,143.8019,360.6981,152.2106,353.2894,159.6193,344.8807,168.028,337.472,176.7296,330.7704,184.1382,322.3618,192.254,314.246,200.6627,306.8373,208.7785,298.7215,216.5,291.0281,224.8888,283.6112,233.0046,275.4954,240.5,267.1226,248.822,259.678,256.9378,251.5622,264.6394,243.8606,272.7551,235.7449,280.8709,227.6291,288.8654,220.6346,296.9812,212.5188,305.097,204.403,313.0915,197.4085,321.2073,189.2927,329.4569,181.5,337.7318,173.7682,346.1405,166.3595,354.2563,158.2437,362.3721,150.1279,370.4878,142.0122,378.8965,134.6035,387.0123,126.4877,394.421,118.079,402.5368,109.9632,410.6526,101.8474,418.7684,93.7316,426.8842,85.6158,435.0,77.5,44.5,481.2213,51.8084,472.6916,59.2732,464.2268,66.7381,455.7619,74.2029,447.2971,82.9443,440.5,91.4255,433.0745,98.8903,424.6097,107.3552,417.1448,115.5271,408.9729,123.6991,400.8009,131.871,392.629,139.3359,384.1641,147.5078,375.9922,155.2656,368.2344,163.4375,360.0625,171.4882,353.0118,179.2459,345.2541,186.7107,336.7893,194.1756,328.3244,202.6404,320.8596,210.3982,313.1018,218.5701,304.9299,226.7421,296.7579,234.914,288.586,242.6718,280.8282,250.8437,272.6563,259.0157,264.4843,267.4805,257.0195,274.9454,248.5546,282.4102,240.0898,289.5,232.0554,297.5,223.8122,304.3905,215.1095,311.8554,206.6446,319.3202,198.1798,327.4922,190.0078,335.2499,182.2501,342.7148,173.7852,351.1796,166.3204,358.6444,157.8556,366.8164,149.6836,375.2812,142.2188,383.039,134.461,390.5038,125.9962,398.2616,118.2384,406.7264,110.7736,414.1913,102.3087,421.6561,93.8439,429.828,85.672
